time_id,hour,minute,second
35460,9,51,0
35461,9,51,1
35462,9,51,2
35463,9,51,3
35464,9,51,4
35465,9,51,5
35466,9,51,6
35467,9,51,7
35468,9,51,8
35469,9,51,9
35470,9,51,10
35471,9,51,11
35472,9,51,12
35473,9,51,13
35474,9,51,14
35475,9,51,15
35476,9,51,16
35477,9,51,17
35478,9,51,18
35479,9,51,19
35480,9,51,20
35481,9,51,21
35482,9,51,22
35483,9,51,23
35484,9,51,24
35485,9,51,25
35486,9,51,26
35487,9,51,27
35488,9,51,28
35489,9,51,29
35490,9,51,30
35491,9,51,31
35492,9,51,32
35493,9,51,33
35494,9,51,34
35495,9,51,35
35496,9,51,36
35497,9,51,37
35498,9,51,38
35499,9,51,39
35500,9,51,40
35501,9,51,41
35502,9,51,42
35503,9,51,43
35504,9,51,44
35505,9,51,45
35506,9,51,46
35507,9,51,47
35508,9,51,48
35509,9,51,49
35510,9,51,50
35511,9,51,51
35512,9,51,52
35513,9,51,53
35514,9,51,54
35515,9,51,55
35516,9,51,56
35517,9,51,57
35518,9,51,58
35519,9,51,59
35520,9,52,0
35521,9,52,1
35522,9,52,2
35523,9,52,3
35524,9,52,4
35525,9,52,5
35526,9,52,6
35527,9,52,7
35528,9,52,8
35529,9,52,9
35530,9,52,10
35531,9,52,11
35532,9,52,12
35533,9,52,13
35534,9,52,14
35535,9,52,15
35536,9,52,16
35537,9,52,17
35538,9,52,18
35539,9,52,19
35540,9,52,20
35541,9,52,21
35542,9,52,22
35543,9,52,23
35544,9,52,24
35545,9,52,25
35546,9,52,26
35547,9,52,27
35548,9,52,28
35549,9,52,29
35550,9,52,30
35551,9,52,31
35552,9,52,32
35553,9,52,33
35554,9,52,34
35555,9,52,35
35556,9,52,36
35557,9,52,37
35558,9,52,38
35559,9,52,39
35560,9,52,40
35561,9,52,41
35562,9,52,42
35563,9,52,43
35564,9,52,44
35565,9,52,45
35566,9,52,46
35567,9,52,47
35568,9,52,48
35569,9,52,49
35570,9,52,50
35571,9,52,51
35572,9,52,52
35573,9,52,53
35574,9,52,54
35575,9,52,55
35576,9,52,56
35577,9,52,57
35578,9,52,58
35579,9,52,59
35580,9,53,0
35581,9,53,1
35582,9,53,2
35583,9,53,3
35584,9,53,4
35585,9,53,5
35586,9,53,6
35587,9,53,7
35588,9,53,8
35589,9,53,9
35590,9,53,10
35591,9,53,11
35592,9,53,12
35593,9,53,13
35594,9,53,14
35595,9,53,15
35596,9,53,16
35597,9,53,17
35598,9,53,18
35599,9,53,19
35600,9,53,20
35601,9,53,21
35602,9,53,22
35603,9,53,23
35604,9,53,24
35605,9,53,25
35606,9,53,26
35607,9,53,27
35608,9,53,28
35609,9,53,29
35610,9,53,30
35611,9,53,31
35612,9,53,32
35613,9,53,33
35614,9,53,34
35615,9,53,35
35616,9,53,36
35617,9,53,37
35618,9,53,38
35619,9,53,39
35620,9,53,40
35621,9,53,41
35622,9,53,42
35623,9,53,43
35624,9,53,44
35625,9,53,45
35626,9,53,46
35627,9,53,47
35628,9,53,48
35629,9,53,49
35630,9,53,50
35631,9,53,51
35632,9,53,52
35633,9,53,53
35634,9,53,54
35635,9,53,55
35636,9,53,56
35637,9,53,57
35638,9,53,58
35639,9,53,59
35640,9,54,0
35641,9,54,1
35642,9,54,2
35643,9,54,3
35644,9,54,4
35645,9,54,5
35646,9,54,6
35647,9,54,7
35648,9,54,8
35649,9,54,9
35650,9,54,10
35651,9,54,11
35652,9,54,12
35653,9,54,13
35654,9,54,14
35655,9,54,15
35656,9,54,16
35657,9,54,17
35658,9,54,18
35659,9,54,19
35660,9,54,20
35661,9,54,21
35662,9,54,22
35663,9,54,23
35664,9,54,24
35665,9,54,25
35666,9,54,26
35667,9,54,27
35668,9,54,28
35669,9,54,29
35670,9,54,30
35671,9,54,31
35672,9,54,32
35673,9,54,33
35674,9,54,34
35675,9,54,35
35676,9,54,36
35677,9,54,37
35678,9,54,38
35679,9,54,39
35680,9,54,40
35681,9,54,41
35682,9,54,42
35683,9,54,43
35684,9,54,44
35685,9,54,45
35686,9,54,46
35687,9,54,47
35688,9,54,48
35689,9,54,49
35690,9,54,50
35691,9,54,51
35692,9,54,52
35693,9,54,53
35694,9,54,54
35695,9,54,55
35696,9,54,56
35697,9,54,57
35698,9,54,58
35699,9,54,59
35700,9,55,0
35701,9,55,1
35702,9,55,2
35703,9,55,3
35704,9,55,4
35705,9,55,5
35706,9,55,6
35707,9,55,7
35708,9,55,8
35709,9,55,9
35710,9,55,10
35711,9,55,11
35712,9,55,12
35713,9,55,13
35714,9,55,14
35715,9,55,15
35716,9,55,16
35717,9,55,17
35718,9,55,18
35719,9,55,19
35720,9,55,20
35721,9,55,21
35722,9,55,22
35723,9,55,23
35724,9,55,24
35725,9,55,25
35726,9,55,26
35727,9,55,27
35728,9,55,28
35729,9,55,29
35730,9,55,30
35731,9,55,31
35732,9,55,32
35733,9,55,33
35734,9,55,34
35735,9,55,35
35736,9,55,36
35737,9,55,37
35738,9,55,38
35739,9,55,39
35740,9,55,40
35741,9,55,41
35742,9,55,42
35743,9,55,43
35744,9,55,44
35745,9,55,45
35746,9,55,46
35747,9,55,47
35748,9,55,48
35749,9,55,49
35750,9,55,50
35751,9,55,51
35752,9,55,52
35753,9,55,53
35754,9,55,54
35755,9,55,55
35756,9,55,56
35757,9,55,57
35758,9,55,58
35759,9,55,59
35760,9,56,0
35761,9,56,1
35762,9,56,2
35763,9,56,3
35764,9,56,4
35765,9,56,5
35766,9,56,6
35767,9,56,7
35768,9,56,8
35769,9,56,9
35770,9,56,10
35771,9,56,11
35772,9,56,12
35773,9,56,13
35774,9,56,14
35775,9,56,15
35776,9,56,16
35777,9,56,17
35778,9,56,18
35779,9,56,19
35780,9,56,20
35781,9,56,21
35782,9,56,22
35783,9,56,23
35784,9,56,24
35785,9,56,25
35786,9,56,26
35787,9,56,27
35788,9,56,28
35789,9,56,29
35790,9,56,30
35791,9,56,31
35792,9,56,32
35793,9,56,33
35794,9,56,34
35795,9,56,35
35796,9,56,36
35797,9,56,37
35798,9,56,38
35799,9,56,39
35800,9,56,40
35801,9,56,41
35802,9,56,42
35803,9,56,43
35804,9,56,44
35805,9,56,45
35806,9,56,46
35807,9,56,47
35808,9,56,48
35809,9,56,49
35810,9,56,50
35811,9,56,51
35812,9,56,52
35813,9,56,53
35814,9,56,54
35815,9,56,55
35816,9,56,56
35817,9,56,57
35818,9,56,58
35819,9,56,59
35820,9,57,0
35821,9,57,1
35822,9,57,2
35823,9,57,3
35824,9,57,4
35825,9,57,5
35826,9,57,6
35827,9,57,7
35828,9,57,8
35829,9,57,9
35830,9,57,10
35831,9,57,11
35832,9,57,12
35833,9,57,13
35834,9,57,14
35835,9,57,15
35836,9,57,16
35837,9,57,17
35838,9,57,18
35839,9,57,19
35840,9,57,20
35841,9,57,21
35842,9,57,22
35843,9,57,23
35844,9,57,24
35845,9,57,25
35846,9,57,26
35847,9,57,27
35848,9,57,28
35849,9,57,29
35850,9,57,30
35851,9,57,31
35852,9,57,32
35853,9,57,33
35854,9,57,34
35855,9,57,35
35856,9,57,36
35857,9,57,37
35858,9,57,38
35859,9,57,39
35860,9,57,40
35861,9,57,41
35862,9,57,42
35863,9,57,43
35864,9,57,44
35865,9,57,45
35866,9,57,46
35867,9,57,47
35868,9,57,48
35869,9,57,49
35870,9,57,50
35871,9,57,51
35872,9,57,52
35873,9,57,53
35874,9,57,54
35875,9,57,55
35876,9,57,56
35877,9,57,57
35878,9,57,58
35879,9,57,59
35880,9,58,0
35881,9,58,1
35882,9,58,2
35883,9,58,3
35884,9,58,4
35885,9,58,5
35886,9,58,6
35887,9,58,7
35888,9,58,8
35889,9,58,9
35890,9,58,10
35891,9,58,11
35892,9,58,12
35893,9,58,13
35894,9,58,14
35895,9,58,15
35896,9,58,16
35897,9,58,17
35898,9,58,18
35899,9,58,19
35900,9,58,20
35901,9,58,21
35902,9,58,22
35903,9,58,23
35904,9,58,24
35905,9,58,25
35906,9,58,26
35907,9,58,27
35908,9,58,28
35909,9,58,29
35910,9,58,30
35911,9,58,31
35912,9,58,32
35913,9,58,33
35914,9,58,34
35915,9,58,35
35916,9,58,36
35917,9,58,37
35918,9,58,38
35919,9,58,39
35920,9,58,40
35921,9,58,41
35922,9,58,42
35923,9,58,43
35924,9,58,44
35925,9,58,45
35926,9,58,46
35927,9,58,47
35928,9,58,48
35929,9,58,49
35930,9,58,50
35931,9,58,51
35932,9,58,52
35933,9,58,53
35934,9,58,54
35935,9,58,55
35936,9,58,56
35937,9,58,57
35938,9,58,58
35939,9,58,59
35940,9,59,0
35941,9,59,1
35942,9,59,2
35943,9,59,3
35944,9,59,4
35945,9,59,5
35946,9,59,6
35947,9,59,7
35948,9,59,8
35949,9,59,9
35950,9,59,10
35951,9,59,11
35952,9,59,12
35953,9,59,13
35954,9,59,14
35955,9,59,15
35956,9,59,16
35957,9,59,17
35958,9,59,18
35959,9,59,19
35960,9,59,20
35961,9,59,21
35962,9,59,22
35963,9,59,23
35964,9,59,24
35965,9,59,25
35966,9,59,26
35967,9,59,27
35968,9,59,28
35969,9,59,29
35970,9,59,30
35971,9,59,31
35972,9,59,32
35973,9,59,33
35974,9,59,34
35975,9,59,35
35976,9,59,36
35977,9,59,37
35978,9,59,38
35979,9,59,39
35980,9,59,40
35981,9,59,41
35982,9,59,42
35983,9,59,43
35984,9,59,44
35985,9,59,45
35986,9,59,46
35987,9,59,47
35988,9,59,48
35989,9,59,49
35990,9,59,50
35991,9,59,51
35992,9,59,52
35993,9,59,53
35994,9,59,54
35995,9,59,55
35996,9,59,56
35997,9,59,57
35998,9,59,58
35999,9,59,59
36000,10,0,0
36001,10,0,1
36002,10,0,2
36003,10,0,3
36004,10,0,4
36005,10,0,5
36006,10,0,6
36007,10,0,7
36008,10,0,8
36009,10,0,9
36010,10,0,10
36011,10,0,11
36012,10,0,12
36013,10,0,13
36014,10,0,14
36015,10,0,15
36016,10,0,16
36017,10,0,17
36018,10,0,18
36019,10,0,19
36020,10,0,20
36021,10,0,21
36022,10,0,22
36023,10,0,23
36024,10,0,24
36025,10,0,25
36026,10,0,26
36027,10,0,27
36028,10,0,28
36029,10,0,29
36030,10,0,30
36031,10,0,31
36032,10,0,32
36033,10,0,33
36034,10,0,34
36035,10,0,35
36036,10,0,36
36037,10,0,37
36038,10,0,38
36039,10,0,39
36040,10,0,40
36041,10,0,41
36042,10,0,42
36043,10,0,43
36044,10,0,44
36045,10,0,45
36046,10,0,46
36047,10,0,47
36048,10,0,48
36049,10,0,49
36050,10,0,50
36051,10,0,51
36052,10,0,52
36053,10,0,53
36054,10,0,54
36055,10,0,55
36056,10,0,56
36057,10,0,57
36058,10,0,58
36059,10,0,59
36060,10,1,0
36061,10,1,1
36062,10,1,2
36063,10,1,3
36064,10,1,4
36065,10,1,5
36066,10,1,6
36067,10,1,7
36068,10,1,8
36069,10,1,9
36070,10,1,10
36071,10,1,11
36072,10,1,12
36073,10,1,13
36074,10,1,14
36075,10,1,15
36076,10,1,16
36077,10,1,17
36078,10,1,18
36079,10,1,19
36080,10,1,20
36081,10,1,21
36082,10,1,22
36083,10,1,23
36084,10,1,24
36085,10,1,25
36086,10,1,26
36087,10,1,27
36088,10,1,28
36089,10,1,29
36090,10,1,30
36091,10,1,31
36092,10,1,32
36093,10,1,33
36094,10,1,34
36095,10,1,35
36096,10,1,36
36097,10,1,37
36098,10,1,38
36099,10,1,39
36100,10,1,40
36101,10,1,41
36102,10,1,42
36103,10,1,43
36104,10,1,44
36105,10,1,45
36106,10,1,46
36107,10,1,47
36108,10,1,48
36109,10,1,49
36110,10,1,50
36111,10,1,51
36112,10,1,52
36113,10,1,53
36114,10,1,54
36115,10,1,55
36116,10,1,56
36117,10,1,57
36118,10,1,58
36119,10,1,59
36120,10,2,0
36121,10,2,1
36122,10,2,2
36123,10,2,3
36124,10,2,4
36125,10,2,5
36126,10,2,6
36127,10,2,7
36128,10,2,8
36129,10,2,9
36130,10,2,10
36131,10,2,11
36132,10,2,12
36133,10,2,13
36134,10,2,14
36135,10,2,15
36136,10,2,16
36137,10,2,17
36138,10,2,18
36139,10,2,19
36140,10,2,20
36141,10,2,21
36142,10,2,22
36143,10,2,23
36144,10,2,24
36145,10,2,25
36146,10,2,26
36147,10,2,27
36148,10,2,28
36149,10,2,29
36150,10,2,30
36151,10,2,31
36152,10,2,32
36153,10,2,33
36154,10,2,34
36155,10,2,35
36156,10,2,36
36157,10,2,37
36158,10,2,38
36159,10,2,39
36160,10,2,40
36161,10,2,41
36162,10,2,42
36163,10,2,43
36164,10,2,44
36165,10,2,45
36166,10,2,46
36167,10,2,47
36168,10,2,48
36169,10,2,49
36170,10,2,50
36171,10,2,51
36172,10,2,52
36173,10,2,53
36174,10,2,54
36175,10,2,55
36176,10,2,56
36177,10,2,57
36178,10,2,58
36179,10,2,59
36180,10,3,0
36181,10,3,1
36182,10,3,2
36183,10,3,3
36184,10,3,4
36185,10,3,5
36186,10,3,6
36187,10,3,7
36188,10,3,8
36189,10,3,9
36190,10,3,10
36191,10,3,11
36192,10,3,12
36193,10,3,13
36194,10,3,14
36195,10,3,15
36196,10,3,16
36197,10,3,17
36198,10,3,18
36199,10,3,19
36200,10,3,20
36201,10,3,21
36202,10,3,22
36203,10,3,23
36204,10,3,24
36205,10,3,25
36206,10,3,26
36207,10,3,27
36208,10,3,28
36209,10,3,29
36210,10,3,30
36211,10,3,31
36212,10,3,32
36213,10,3,33
36214,10,3,34
36215,10,3,35
36216,10,3,36
36217,10,3,37
36218,10,3,38
36219,10,3,39
36220,10,3,40
36221,10,3,41
36222,10,3,42
36223,10,3,43
36224,10,3,44
36225,10,3,45
36226,10,3,46
36227,10,3,47
36228,10,3,48
36229,10,3,49
36230,10,3,50
36231,10,3,51
36232,10,3,52
36233,10,3,53
36234,10,3,54
36235,10,3,55
36236,10,3,56
36237,10,3,57
36238,10,3,58
36239,10,3,59
36240,10,4,0
36241,10,4,1
36242,10,4,2
36243,10,4,3
36244,10,4,4
36245,10,4,5
36246,10,4,6
36247,10,4,7
36248,10,4,8
36249,10,4,9
36250,10,4,10
36251,10,4,11
36252,10,4,12
36253,10,4,13
36254,10,4,14
36255,10,4,15
36256,10,4,16
36257,10,4,17
36258,10,4,18
36259,10,4,19
36260,10,4,20
36261,10,4,21
36262,10,4,22
36263,10,4,23
36264,10,4,24
36265,10,4,25
36266,10,4,26
36267,10,4,27
36268,10,4,28
36269,10,4,29
36270,10,4,30
36271,10,4,31
36272,10,4,32
36273,10,4,33
36274,10,4,34
36275,10,4,35
36276,10,4,36
36277,10,4,37
36278,10,4,38
36279,10,4,39
36280,10,4,40
36281,10,4,41
36282,10,4,42
36283,10,4,43
36284,10,4,44
36285,10,4,45
36286,10,4,46
36287,10,4,47
36288,10,4,48
36289,10,4,49
36290,10,4,50
36291,10,4,51
36292,10,4,52
36293,10,4,53
36294,10,4,54
36295,10,4,55
36296,10,4,56
36297,10,4,57
36298,10,4,58
36299,10,4,59
36300,10,5,0
36301,10,5,1
36302,10,5,2
36303,10,5,3
36304,10,5,4
36305,10,5,5
36306,10,5,6
36307,10,5,7
36308,10,5,8
36309,10,5,9
36310,10,5,10
36311,10,5,11
36312,10,5,12
36313,10,5,13
36314,10,5,14
36315,10,5,15
36316,10,5,16
36317,10,5,17
36318,10,5,18
36319,10,5,19
36320,10,5,20
36321,10,5,21
36322,10,5,22
36323,10,5,23
36324,10,5,24
36325,10,5,25
36326,10,5,26
36327,10,5,27
36328,10,5,28
36329,10,5,29
36330,10,5,30
36331,10,5,31
36332,10,5,32
36333,10,5,33
36334,10,5,34
36335,10,5,35
36336,10,5,36
36337,10,5,37
36338,10,5,38
36339,10,5,39
36340,10,5,40
36341,10,5,41
36342,10,5,42
36343,10,5,43
36344,10,5,44
36345,10,5,45
36346,10,5,46
36347,10,5,47
36348,10,5,48
36349,10,5,49
36350,10,5,50
36351,10,5,51
36352,10,5,52
36353,10,5,53
36354,10,5,54
36355,10,5,55
36356,10,5,56
36357,10,5,57
36358,10,5,58
36359,10,5,59
36360,10,6,0
36361,10,6,1
36362,10,6,2
36363,10,6,3
36364,10,6,4
36365,10,6,5
36366,10,6,6
36367,10,6,7
36368,10,6,8
36369,10,6,9
36370,10,6,10
36371,10,6,11
36372,10,6,12
36373,10,6,13
36374,10,6,14
36375,10,6,15
36376,10,6,16
36377,10,6,17
36378,10,6,18
36379,10,6,19
36380,10,6,20
36381,10,6,21
36382,10,6,22
36383,10,6,23
36384,10,6,24
36385,10,6,25
36386,10,6,26
36387,10,6,27
36388,10,6,28
36389,10,6,29
36390,10,6,30
36391,10,6,31
36392,10,6,32
36393,10,6,33
36394,10,6,34
36395,10,6,35
36396,10,6,36
36397,10,6,37
36398,10,6,38
36399,10,6,39
36400,10,6,40
36401,10,6,41
36402,10,6,42
36403,10,6,43
36404,10,6,44
36405,10,6,45
36406,10,6,46
36407,10,6,47
36408,10,6,48
36409,10,6,49
36410,10,6,50
36411,10,6,51
36412,10,6,52
36413,10,6,53
36414,10,6,54
36415,10,6,55
36416,10,6,56
36417,10,6,57
36418,10,6,58
36419,10,6,59
36420,10,7,0
36421,10,7,1
36422,10,7,2
36423,10,7,3
36424,10,7,4
36425,10,7,5
36426,10,7,6
36427,10,7,7
36428,10,7,8
36429,10,7,9
36430,10,7,10
36431,10,7,11
36432,10,7,12
36433,10,7,13
36434,10,7,14
36435,10,7,15
36436,10,7,16
36437,10,7,17
36438,10,7,18
36439,10,7,19
36440,10,7,20
36441,10,7,21
36442,10,7,22
36443,10,7,23
36444,10,7,24
36445,10,7,25
36446,10,7,26
36447,10,7,27
36448,10,7,28
36449,10,7,29
36450,10,7,30
36451,10,7,31
36452,10,7,32
36453,10,7,33
36454,10,7,34
36455,10,7,35
36456,10,7,36
36457,10,7,37
36458,10,7,38
36459,10,7,39
36460,10,7,40
36461,10,7,41
36462,10,7,42
36463,10,7,43
36464,10,7,44
36465,10,7,45
36466,10,7,46
36467,10,7,47
36468,10,7,48
36469,10,7,49
36470,10,7,50
36471,10,7,51
36472,10,7,52
36473,10,7,53
36474,10,7,54
36475,10,7,55
36476,10,7,56
36477,10,7,57
36478,10,7,58
36479,10,7,59
36480,10,8,0
36481,10,8,1
36482,10,8,2
36483,10,8,3
36484,10,8,4
36485,10,8,5
36486,10,8,6
36487,10,8,7
36488,10,8,8
36489,10,8,9
36490,10,8,10
36491,10,8,11
36492,10,8,12
36493,10,8,13
36494,10,8,14
36495,10,8,15
36496,10,8,16
36497,10,8,17
36498,10,8,18
36499,10,8,19
36500,10,8,20
36501,10,8,21
36502,10,8,22
36503,10,8,23
36504,10,8,24
36505,10,8,25
36506,10,8,26
36507,10,8,27
36508,10,8,28
36509,10,8,29
36510,10,8,30
36511,10,8,31
36512,10,8,32
36513,10,8,33
36514,10,8,34
36515,10,8,35
36516,10,8,36
36517,10,8,37
36518,10,8,38
36519,10,8,39
36520,10,8,40
36521,10,8,41
36522,10,8,42
36523,10,8,43
36524,10,8,44
36525,10,8,45
36526,10,8,46
36527,10,8,47
36528,10,8,48
36529,10,8,49
36530,10,8,50
36531,10,8,51
36532,10,8,52
36533,10,8,53
36534,10,8,54
36535,10,8,55
36536,10,8,56
36537,10,8,57
36538,10,8,58
36539,10,8,59
36540,10,9,0
36541,10,9,1
36542,10,9,2
36543,10,9,3
36544,10,9,4
36545,10,9,5
36546,10,9,6
36547,10,9,7
36548,10,9,8
36549,10,9,9
36550,10,9,10
36551,10,9,11
36552,10,9,12
36553,10,9,13
36554,10,9,14
36555,10,9,15
36556,10,9,16
36557,10,9,17
36558,10,9,18
36559,10,9,19
36560,10,9,20
36561,10,9,21
36562,10,9,22
36563,10,9,23
36564,10,9,24
36565,10,9,25
36566,10,9,26
36567,10,9,27
36568,10,9,28
36569,10,9,29
36570,10,9,30
36571,10,9,31
36572,10,9,32
36573,10,9,33
36574,10,9,34
36575,10,9,35
36576,10,9,36
36577,10,9,37
36578,10,9,38
36579,10,9,39
36580,10,9,40
36581,10,9,41
36582,10,9,42
36583,10,9,43
36584,10,9,44
36585,10,9,45
36586,10,9,46
36587,10,9,47
36588,10,9,48
36589,10,9,49
36590,10,9,50
36591,10,9,51
36592,10,9,52
36593,10,9,53
36594,10,9,54
36595,10,9,55
36596,10,9,56
36597,10,9,57
36598,10,9,58
36599,10,9,59
36600,10,10,0
36601,10,10,1
36602,10,10,2
36603,10,10,3
36604,10,10,4
36605,10,10,5
36606,10,10,6
36607,10,10,7
36608,10,10,8
36609,10,10,9
36610,10,10,10
36611,10,10,11
36612,10,10,12
36613,10,10,13
36614,10,10,14
36615,10,10,15
36616,10,10,16
36617,10,10,17
36618,10,10,18
36619,10,10,19
36620,10,10,20
36621,10,10,21
36622,10,10,22
36623,10,10,23
36624,10,10,24
36625,10,10,25
36626,10,10,26
36627,10,10,27
36628,10,10,28
36629,10,10,29
36630,10,10,30
36631,10,10,31
36632,10,10,32
36633,10,10,33
36634,10,10,34
36635,10,10,35
36636,10,10,36
36637,10,10,37
36638,10,10,38
36639,10,10,39
36640,10,10,40
36641,10,10,41
36642,10,10,42
36643,10,10,43
36644,10,10,44
36645,10,10,45
36646,10,10,46
36647,10,10,47
36648,10,10,48
36649,10,10,49
36650,10,10,50
36651,10,10,51
36652,10,10,52
36653,10,10,53
36654,10,10,54
36655,10,10,55
36656,10,10,56
36657,10,10,57
36658,10,10,58
36659,10,10,59
36660,10,11,0
36661,10,11,1
36662,10,11,2
36663,10,11,3
36664,10,11,4
36665,10,11,5
36666,10,11,6
36667,10,11,7
36668,10,11,8
36669,10,11,9
36670,10,11,10
36671,10,11,11
36672,10,11,12
36673,10,11,13
36674,10,11,14
36675,10,11,15
36676,10,11,16
36677,10,11,17
36678,10,11,18
36679,10,11,19
36680,10,11,20
36681,10,11,21
36682,10,11,22
36683,10,11,23
36684,10,11,24
36685,10,11,25
36686,10,11,26
36687,10,11,27
36688,10,11,28
36689,10,11,29
36690,10,11,30
36691,10,11,31
36692,10,11,32
36693,10,11,33
36694,10,11,34
36695,10,11,35
36696,10,11,36
36697,10,11,37
36698,10,11,38
36699,10,11,39
36700,10,11,40
36701,10,11,41
36702,10,11,42
36703,10,11,43
36704,10,11,44
36705,10,11,45
36706,10,11,46
36707,10,11,47
36708,10,11,48
36709,10,11,49
36710,10,11,50
36711,10,11,51
36712,10,11,52
36713,10,11,53
36714,10,11,54
36715,10,11,55
36716,10,11,56
36717,10,11,57
36718,10,11,58
36719,10,11,59
36720,10,12,0
36721,10,12,1
36722,10,12,2
36723,10,12,3
36724,10,12,4
36725,10,12,5
36726,10,12,6
36727,10,12,7
36728,10,12,8
36729,10,12,9
36730,10,12,10
36731,10,12,11
36732,10,12,12
36733,10,12,13
36734,10,12,14
36735,10,12,15
36736,10,12,16
36737,10,12,17
36738,10,12,18
36739,10,12,19
36740,10,12,20
36741,10,12,21
36742,10,12,22
36743,10,12,23
36744,10,12,24
36745,10,12,25
36746,10,12,26
36747,10,12,27
36748,10,12,28
36749,10,12,29
36750,10,12,30
36751,10,12,31
36752,10,12,32
36753,10,12,33
36754,10,12,34
36755,10,12,35
36756,10,12,36
36757,10,12,37
36758,10,12,38
36759,10,12,39
36760,10,12,40
36761,10,12,41
36762,10,12,42
36763,10,12,43
36764,10,12,44
36765,10,12,45
36766,10,12,46
36767,10,12,47
36768,10,12,48
36769,10,12,49
36770,10,12,50
36771,10,12,51
36772,10,12,52
36773,10,12,53
36774,10,12,54
36775,10,12,55
36776,10,12,56
36777,10,12,57
36778,10,12,58
36779,10,12,59
36780,10,13,0
36781,10,13,1
36782,10,13,2
36783,10,13,3
36784,10,13,4
36785,10,13,5
36786,10,13,6
36787,10,13,7
36788,10,13,8
36789,10,13,9
36790,10,13,10
36791,10,13,11
36792,10,13,12
36793,10,13,13
36794,10,13,14
36795,10,13,15
36796,10,13,16
36797,10,13,17
36798,10,13,18
36799,10,13,19
36800,10,13,20
36801,10,13,21
36802,10,13,22
36803,10,13,23
36804,10,13,24
36805,10,13,25
36806,10,13,26
36807,10,13,27
36808,10,13,28
36809,10,13,29
36810,10,13,30
36811,10,13,31
36812,10,13,32
36813,10,13,33
36814,10,13,34
36815,10,13,35
36816,10,13,36
36817,10,13,37
36818,10,13,38
36819,10,13,39
36820,10,13,40
36821,10,13,41
36822,10,13,42
36823,10,13,43
36824,10,13,44
36825,10,13,45
36826,10,13,46
36827,10,13,47
36828,10,13,48
36829,10,13,49
36830,10,13,50
36831,10,13,51
36832,10,13,52
36833,10,13,53
36834,10,13,54
36835,10,13,55
36836,10,13,56
36837,10,13,57
36838,10,13,58
36839,10,13,59
36840,10,14,0
36841,10,14,1
36842,10,14,2
36843,10,14,3
36844,10,14,4
36845,10,14,5
36846,10,14,6
36847,10,14,7
36848,10,14,8
36849,10,14,9
36850,10,14,10
36851,10,14,11
36852,10,14,12
36853,10,14,13
36854,10,14,14
36855,10,14,15
36856,10,14,16
36857,10,14,17
36858,10,14,18
36859,10,14,19
36860,10,14,20
36861,10,14,21
36862,10,14,22
36863,10,14,23
36864,10,14,24
36865,10,14,25
36866,10,14,26
36867,10,14,27
36868,10,14,28
36869,10,14,29
36870,10,14,30
36871,10,14,31
36872,10,14,32
36873,10,14,33
36874,10,14,34
36875,10,14,35
36876,10,14,36
36877,10,14,37
36878,10,14,38
36879,10,14,39
36880,10,14,40
36881,10,14,41
36882,10,14,42
36883,10,14,43
36884,10,14,44
36885,10,14,45
36886,10,14,46
36887,10,14,47
36888,10,14,48
36889,10,14,49
36890,10,14,50
36891,10,14,51
36892,10,14,52
36893,10,14,53
36894,10,14,54
36895,10,14,55
36896,10,14,56
36897,10,14,57
36898,10,14,58
36899,10,14,59
36900,10,15,0
36901,10,15,1
36902,10,15,2
36903,10,15,3
36904,10,15,4
36905,10,15,5
36906,10,15,6
36907,10,15,7
36908,10,15,8
36909,10,15,9
36910,10,15,10
36911,10,15,11
36912,10,15,12
36913,10,15,13
36914,10,15,14
36915,10,15,15
36916,10,15,16
36917,10,15,17
36918,10,15,18
36919,10,15,19
36920,10,15,20
36921,10,15,21
36922,10,15,22
36923,10,15,23
36924,10,15,24
36925,10,15,25
36926,10,15,26
36927,10,15,27
36928,10,15,28
36929,10,15,29
36930,10,15,30
36931,10,15,31
36932,10,15,32
36933,10,15,33
36934,10,15,34
36935,10,15,35
36936,10,15,36
36937,10,15,37
36938,10,15,38
36939,10,15,39
36940,10,15,40
36941,10,15,41
36942,10,15,42
36943,10,15,43
36944,10,15,44
36945,10,15,45
36946,10,15,46
36947,10,15,47
36948,10,15,48
36949,10,15,49
36950,10,15,50
36951,10,15,51
36952,10,15,52
36953,10,15,53
36954,10,15,54
36955,10,15,55
36956,10,15,56
36957,10,15,57
36958,10,15,58
36959,10,15,59
36960,10,16,0
36961,10,16,1
36962,10,16,2
36963,10,16,3
36964,10,16,4
36965,10,16,5
36966,10,16,6
36967,10,16,7
36968,10,16,8
36969,10,16,9
36970,10,16,10
36971,10,16,11
36972,10,16,12
36973,10,16,13
36974,10,16,14
36975,10,16,15
36976,10,16,16
36977,10,16,17
36978,10,16,18
36979,10,16,19
36980,10,16,20
36981,10,16,21
36982,10,16,22
36983,10,16,23
36984,10,16,24
36985,10,16,25
36986,10,16,26
36987,10,16,27
36988,10,16,28
36989,10,16,29
36990,10,16,30
36991,10,16,31
36992,10,16,32
36993,10,16,33
36994,10,16,34
36995,10,16,35
36996,10,16,36
36997,10,16,37
36998,10,16,38
36999,10,16,39
37000,10,16,40
37001,10,16,41
37002,10,16,42
37003,10,16,43
37004,10,16,44
37005,10,16,45
37006,10,16,46
37007,10,16,47
37008,10,16,48
37009,10,16,49
37010,10,16,50
37011,10,16,51
37012,10,16,52
37013,10,16,53
